date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
3/23/2016 11:00,40,0,21.79,42.36,19.63333333,46.45666667,22.2,38.59,21.2,39.53,19.79,48.5,9.696666667,47.5,20,36.3975,21.79,42.06,19.73,40.32666667,8.10E+00,756.2,83,4,24,5.30E+00,11.08654812,11.08654812
3/23/2016 11:10,60,0,21.79,43.69333333,19.7,46.99,22.2,38.66333333,21.2675,39.59,19.79,48.5,10.09,45.3,20,36.23,21.79,42,19.73,40.22333333,8.25E+00,756.2166667,81.66666667,4,26.66666667,5.22E+00,9.325537516,9.325537516
3/23/2016 11:20,70,0,21.89,44.63,19.79,46.72333333,22.2,38.995,21.29,39.59,19.79,48.5,10.245,42.94,19.96333333,36.06,21.73,41.86,19.73,39.96333333,8.40E+00,756.2333333,80.33333333,4,29.33333333,5.13E+00,24.23590928,24.23590928
3/23/2016 11:30,90,20,21.89,43.89,19.73,46.46333333,22.1,39.26666667,21.23,39.43333333,19.79,48.4,10.06666667,41.19333333,19.89,35.86,21.79,41.49,19.73,39.76,8.55E+00,756.25,79,4,32,5.05E+00,18.73389821,18.73389821
3/23/2016 11:40,100,20,21.89,43.12333333,19.7,45.9,22.1,39.52666667,21.29,39.63333333,19.79,48.32666667,10,40.8,19.96333333,35.66333333,21.7675,41.195,19.73,39.62666667,8.70E+00,756.2666667,77.66666667,4,34.66666667,4.97E+00,35.45981542,35.45981542
3/23/2016 11:50,100,10,21.89,42.53,19.76,45.29333333,22.1,39.56,21.32333333,40.23,19.79,48.13333333,10.16,39.96333333,19.89,35.53,21.7,40.96333333,19.79,39.43,8.85E+00,756.2833333,76.33333333,4,37.33333333,4.88E+00,26.50098498,26.50098498
3/23/2016 12:00,50,0,21.89,41.93,19.79,44.49,22.1,39.43333333,21.39,40.56333333,19.79,47.93333333,10.1,38.75666667,19.89,35.26,21.7,40.72333333,19.79,39.29,9.00E+00,756.3,75,4,40,4.80E+00,20.73603362,20.73603362
3/23/2016 12:10,50,0,21.89,41.65666667,19.79,44.15666667,22.1,39.46333333,21.39,40.79666667,19.745,47.645,10,37.83333333,19.89,35.12666667,21.7,40.53,19.7,39.26,9.02E+00,756.2833333,74.66666667,4.166666667,40,4.73E+00,14.31568209,14.31568209
3/23/2016 12:20,50,0,21.85666667,41.23333333,19.79,43.76666667,22.1,39.59,21.32333333,40.39,19.7,47.43,10.06666667,37.62666667,19.89,35,21.7,40.36333333,19.7,39.12666667,9.03E+00,756.2666667,74.33333333,4.333333333,40,4.67E+00,29.10848554,29.10848554
3/23/2016 12:30,50,0,21.85666667,40.69333333,19.79,43.16666667,22.1,39.52666667,21.29,39.9,19.7,47.15666667,10.1,37.8,19.89,34.93333333,21.7,40.23,19.7,38.86333333,9.05E+00,756.25,74,4.5,40,4.60E+00,1.954709482,1.954709482
3/23/2016 12:40,50,0,21.79,40.22333333,19.76,42.69333333,22.1,39.4,21.29,39.42666667,19.7,46.96666667,10.1,36.46666667,19.82333333,34.7,21.66666667,39.99,19.7,38.79,9.07E+00,756.2333333,73.66666667,4.666666667,40,4.53E+00,20.22664307,20.22664307
3/23/2016 12:50,50,0,21.79,39.89,19.7,42.36,22.1,39.22333333,21.23,38.96666667,19.7,46.76666667,10.13,36.39333333,19.82333333,34.56666667,21.6,39.73,19.7,38.66333333,9.08E+00,756.2166667,73.33333333,4.833333333,40,4.47E+00,22.68122326,22.68122326
3/23/2016 13:00,50,0,21.79,39.63333333,19.7,41.99,22.1,39.09,21.23,38.69333333,19.7,46.43,10.26333333,36.13333333,19.79,34.4,21.6,39.62666667,19.7,38.53,9.10E+00,756.2,73,5,40,4.40E+00,35.27432109,35.27432109
3/23/2016 13:10,60,0,21.79,39.43333333,19.7,41.73,22.1,38.96666667,21.2,38.36333333,19.7,46.23,10.16,36.75666667,19.79,34.32666667,21.6,39.62666667,19.7,38.5,9.05E+00,756.2,74,4.833333333,40,4.57E+00,44.34003634,44.34003634
3/23/2016 13:20,60,0,21.79,39.16333333,19.7,41.495,22.1,38.82666667,21.13333333,38.23,19.7,46.06,9.96,37.42333333,19.79,34.29,21.6,39.5,19.7,38.43333333,9.00E+00,756.2,75,4.666666667,40,4.73E+00,49.4417525,49.4417525
3/23/2016 13:30,60,0,21.79,39.03,19.6,41.26,22.1,38.7,21.1,38,19.63333333,45.8,9.86,38.92333333,19.79,34.29,21.53333333,39.43333333,19.7,38.36333333,8.95E+00,756.2,76,4.5,40,4.90E+00,0.035765476,0.035765476
3/23/2016 13:40,80,0,21.7,38.845,19.6,41.2,22.1,38.62666667,21.1,37.93333333,19.66666667,45.63333333,9.666666667,41.19666667,19.79,34.29,21.5,39.43333333,19.7,38.29,8.90E+00,756.2,77,4.333333333,40,5.07E+00,38.97504644,38.97504644
3/23/2016 13:50,90,0,21.7,38.79,19.6,41.16333333,22.06666667,38.46666667,21,37.76,19.66666667,45.5,9.6,43.69666667,19.79,34.36333333,21.5,39.63333333,19.7,38.29,8.85E+00,756.2,78,4.166666667,40,5.23E+00,37.45460684,37.45460684
3/23/2016 14:00,90,0,21.7,38.73,19.6,41.03,22,38.4,21,37.7,19.6,45.26,9.733333333,44.76333333,19.79,34.43333333,21.63333333,39.82666667,19.66666667,38.26,8.80E+00,756.2,79,4,40,5.40E+00,20.67560105,20.67560105
3/23/2016 14:10,90,0,21.7,38.73,19.6,41,22,38.36333333,21,37.7,19.66666667,45.2,9.89,44.745,19.79,34.5675,21.7,39.9,19.66666667,38.26,8.77E+00,756.1333333,79,4.166666667,40,5.35E+00,42.7225656,42.7225656
3/23/2016 14:20,100,0,21.7,38.73,19.6,40.93333333,22,38.29,20.9725,37.7,19.6,45,9.86,44.66666667,19.79,34.66333333,21.82333333,39.96333333,19.66666667,38.26,8.73E+00,756.0666667,79,4.333333333,40,5.30E+00,14.52347081,14.52347081
3/23/2016 14:30,100,0,21.6,38.59,19.5,41,22,38.29,20.89,37.7,19.6,45,9.726666667,45.66666667,19.79,34.7,21.89,40.16333333,19.6,38.2,8.70E+00,756,79,4.5,40,5.25E+00,29.15582084,29.15582084
3/23/2016 14:40,90,0,21.6,38.59,19.5,41,22,38.2,20.89,37.7,19.6,44.86333333,10.05666667,45.32666667,19.79,34.7,22.03333333,40.23,19.63333333,38.29,8.67E+00,755.9333333,79,4.666666667,40,5.20E+00,45.05955795,45.05955795
3/23/2016 14:50,90,0,21.6,38.59,19.6,40.93,22,38.12666667,20.89,37.7,19.6,44.73,10.53,42.93333333,19.73,34.79,22.1,40.29,19.63333333,38.23,8.63E+00,755.8666667,79,4.833333333,40,5.15E+00,24.61997842,24.61997842
3/23/2016 15:00,60,0,21.6,38.59,19.6,40.73,22,38.06,20.85666667,37.56,19.6,44.59,10.53,39.7,19.79,34.73,22.245,40.345,19.66666667,38.26,8.60E+00,755.8,79,5,40,5.10E+00,36.26022269,36.26022269
3/23/2016 15:10,80,0,21.6,38.5,19.6,40.62666667,22,38,20.79,37.5,19.6,44.59,10.33,39.5,19.79,34.7,22.29,40.4,19.6,38.2,8.55E+00,755.8,80.16666667,5,40,5.25E+00,45.98851092,45.98851092
3/23/2016 15:20,60,0,21.6,38.5,19.6,40.62666667,21.89,38,20.79,37.4,19.6,44.5,10.3,39.7,19.79,34.62666667,22.35666667,40.4,19.6,38.16333333,8.50E+00,755.8,81.33333333,5,40,5.40E+00,31.21624053,31.21624053
3/23/2016 15:30,70,0,21.56666667,38.4,19.6,40.59,21.89,38,20.79,37.4,19.6,44.4,10.36,39.56666667,19.76,34.59,22.5,40.5,19.6,38.09,8.45E+00,755.8,82.5,5,40,5.55E+00,25.96319729,25.96319729
3/23/2016 15:40,90,0,21.5,38.4,19.6,40.59,21.89,37.86333333,20.79,37.36333333,19.6,44.32666667,10.5,38.93333333,19.7,34.59,22.56666667,40.43333333,19.66666667,38.13333333,8.40E+00,755.8,83.66666667,5,40,5.70E+00,14.42888806,14.42888806
3/23/2016 15:50,100,10,21.5,38.23,19.56666667,40.36333333,21.82333333,37.73,20.79,37.36333333,19.6,44.29,10.29333333,38.4,19.73,34.65666667,22.63333333,40.32666667,19.6,38,8.35E+00,755.8,84.83333333,5,40,5.85E+00,0.123295141,0.123295141
3/23/2016 16:00,120,0,21.5,38.15666667,19.5,40.29,21.76,37.7,20.7,37.4,19.6,44.23,9.866666667,42.06666667,19.79,34.93,22.7,40.4,19.6,38.03,8.30E+00,755.8,86,5,40,6.00E+00,48.43675629,48.43675629
3/23/2016 16:10,120,0,21.5,38.09,19.5,40.4,21.76,37.7,20.7,37.6,19.56666667,44.29,9.533333333,45.2,19.79,35.23,22.73,40.93333333,19.6,38.09,8.42E+00,755.8,84.66666667,5,40,5.90E+00,38.52167957,38.52167957
3/23/2016 16:20,110,0,21.5,38.09,19.5,40.46666667,21.79,37.62666667,20.79,38,19.56666667,44.36333333,9.666666667,44.9,19.85666667,35.49,22.79,41.39333333,19.6,38.2,8.53E+00,755.8,83.33333333,5,40,5.80E+00,31.65893364,31.65893364
3/23/2016 16:30,90,10,21.5,38.2,19.5,40.59,21.79,37.7,20.79,38.2,19.53333333,44.5,9.933333333,43.9,19.89,35.82666667,22.92666667,41.96666667,19.6,38.2,8.65E+00,755.8,82,5,40,5.70E+00,44.71684252,44.71684252
3/23/2016 16:40,100,20,21.42666667,38,19.39,40.03333333,21.79,37.66333333,20.76,37.73333333,19.6,44.5,10.06666667,41.36,19.89,35.96666667,23,42.02666667,19.6,38.26,8.77E+00,755.8,80.66666667,5,40,5.60E+00,14.83047139,14.83047139
3/23/2016 16:50,110,10,21.39,37.46,19.32333333,39.5,21.79,37.59,20.63333333,37.13333333,19.56666667,44.26,10,40.5,19.89,36.03,23,42.29,19.6,38.2,8.88E+00,755.8,79.33333333,5,40,5.50E+00,40.13427249,40.13427249
3/23/2016 17:00,100,10,21.315,37.025,19.29,39.16333333,21.7,37.33333333,20.5,36.86,19.5,44.12666667,10.13,40.3,19.89,36.29666667,23.06666667,42.23,19.6,38.26,9.00E+00,755.8,78,5,40,5.40E+00,7.05082831,7.05082831
3/23/2016 17:10,110,10,21.29,36.9,19.23,39.03,21.7,37.2,20.5,37.19333333,19.5,43.96666667,10.0975,39.92,20,36.5,23.1,41.83333333,19.6,38.2,8.93E+00,755.8166667,78.33333333,5,40,5.38E+00,34.60839748,34.60839748
3/23/2016 17:20,100,10,21.29,37.15666667,19.2,39.12666667,21.7,37.12666667,20.6,37.545,19.5,43.9,9.866666667,40.53333333,19.945,36.5225,23.16666667,41.56666667,19.6,38.12666667,8.87E+00,755.8333333,78.66666667,5,40,5.37E+00,42.25399526,42.25399526
3/23/2016 17:30,90,10,21.23,37.23,19.13333333,39.26,21.7,37.2,20.6,37.5,19.5,43.9,9.69,41.46333333,20,36.66333333,23.23,41.16333333,19.56666667,38.09,8.80E+00,755.85,79,5,40,5.35E+00,33.91257401,33.91257401
3/23/2016 17:40,100,10,21.2,37.23,19.16666667,39.53,21.7,37.2,20.6,37.5,19.5,43.9,9.763333333,41.46333333,20,36.79,23.29,41.09,19.5,38.03,8.73E+00,755.8666667,79.33333333,5,40,5.33E+00,35.48632044,35.48632044
3/23/2016 17:50,110,10,21.2,37.62333333,19.16666667,39.66333333,21.7,37.09,20.5,37.4,19.5,43.9,9.8,41.05666667,20,36.86333333,23.29,41.09,19.56666667,38,8.67E+00,755.8833333,79.66666667,5,40,5.32E+00,32.29506969,32.29506969
3/23/2016 18:00,100,10,21.29,38.43,19.29,39.82666667,21.7,37.09,20.56666667,37.4,19.5,43.82666667,9.8,40.19666667,20.03333333,37.06666667,23.29,41.03,19.5,38,8.60E+00,755.9,80,5,40,5.30E+00,48.26015709,48.26015709
3/23/2016 18:10,190,10,21.29,38.29,19.35666667,39.96666667,21.7,37.2,20.56666667,37.29,19.5,43.82666667,9.66,40.49666667,20.1,37.33333333,23.39,40.9,19.5,37.9,8.50E+00,755.95,80.5,4.5,40,5.30E+00,35.52599803,35.52599803
3/23/2016 18:20,210,20,21.39,38.36,19.42666667,40.12666667,21.7,37.2,20.5,37.29,19.5,43.9,9.46,41.49666667,20.1,37.56666667,23.4175,40.75,19.5,37.9,8.40E+00,756,81,4,40,5.30E+00,43.52398433,43.52398433
3/23/2016 18:30,140,10,21.46333333,38.83333333,19.56666667,40.26,21.7,37.2,20.5,37.2,19.5,43.93333333,9.19,42.63,20.16666667,37.7,23.5,40.62666667,19.5,37.9,8.30E+00,756.05,81.5,3.5,40,5.30E+00,45.46225688,45.46225688
3/23/2016 18:40,100,10,21.63333333,39.43333333,19.7,40.46333333,21.7,37.26,20.5,37.2,19.5,44.0225,9.19,43.55666667,20.2,37.59,23.5,40.73,19.5,37.82666667,8.20E+00,756.1,82,3,40,5.30E+00,3.946872137,3.946872137
3/23/2016 18:50,120,10,21.76,39.3,19.82666667,40.72333333,21.79,37.43333333,20.46333333,37.16333333,19.5,44.16333333,9.066666667,44.2,20.2,37.59,23.5,40.79,19.5,37.79,8.10E+00,756.15,82.5,2.5,40,5.30E+00,5.893929396,5.893929396
3/23/2016 19:00,90,10,21.82333333,39.09,20,40.79,21.79,37.43333333,20.39,37.09,19.5,44.29,9,44.33333333,20.2,37.5,23.6,40.66333333,19.5,37.79,8.00E+00,756.2,83,2,40,5.30E+00,39.06040106,39.06040106
3/23/2016 19:10,200,10,21.96333333,39.09,20.06666667,40.86333333,21.89,37.5,20.46333333,37.16333333,19.5,44.36333333,8.89,43.6,20.26,37.5,23.6,40.46333333,19.39,37.7,8.00E+00,756.2333333,82.5,2.333333333,40,5.20E+00,24.89039738,24.89039738
3/23/2016 19:20,140,10,22,39.65666667,20.23,40.86333333,21.89,37.56,20.46333333,37.16333333,19.5,44.43333333,8.89,43.52666667,20.29,37.1,23.7,40.29,19.46333333,37.76,8.00E+00,756.2666667,82,2.666666667,40,5.10E+00,9.147319931,9.147319931
3/23/2016 19:30,100,10,22.06666667,41.39666667,20.29,40.93,21.92666667,38,20.39,37.09,19.5,44.56,8.733333333,43.69666667,20.29,36.69333333,23.7,40.15666667,19.42666667,37.73,8.00E+00,756.3,81.5,3,40,5.00E+00,33.62176281,33.62176281
3/23/2016 19:40,120,20,22.13333333,41.06333333,20.445,41.2,22,38.33333333,20.39,37.09,19.5,44.7,8.6,42.89666667,20.2,36.22333333,23.7,39.96666667,19.42666667,37.73,8.00E+00,756.3333333,81,3.333333333,40,4.90E+00,28.01430126,28.01430126
3/23/2016 19:50,130,10,22.2,40.32333333,20.6,41.23,22.03333333,38.5,20.39,37.06,19.5,44.83333333,8.5,42.36333333,20.2,35.89,23.7,39.9,19.39,37.59,8.00E+00,756.3666667,80.5,3.666666667,40,4.80E+00,40.20462933,40.20462933
3/23/2016 20:00,150,10,22.29,39.9,20.6,41.29,22.1,38.43333333,20.39,37,20.03333333,62.62666667,8.5,42.03,20.2,35.52666667,23.76,39.79,19.39,37.59,8.00E+00,756.4,80,4,40,4.70E+00,15.86607918,15.86607918
3/23/2016 20:10,140,20,22.35666667,39.76,20.63333333,41.65666667,22.2,38.29,20.39,36.96666667,20.16666667,53.7,8.5,41.745,20.2,35.26666667,23.76,39.86333333,19.46333333,37.66333333,7.90E+00,756.4333333,80.16666667,3.666666667,40,4.65E+00,4.622214579,4.622214579
3/23/2016 20:20,120,10,22.39,39.79,20.7,41.86333333,22.2,38.29,20.39,36.9,20.32333333,49.56,8.463333333,41.86333333,20.2,34.96666667,23.82333333,39.9,19.39,37.62666667,7.80E+00,756.4666667,80.33333333,3.333333333,40,4.60E+00,23.27042532,23.27042532
3/23/2016 20:30,140,10,22.42666667,39.76666667,20.73,41.72333333,22.2,38.4,20.39,36.79,20.39,47.63333333,8.33,41.86333333,20.2225,34.925,23.89,39.82666667,19.39,37.62666667,7.70E+00,756.5,80.5,3,40,4.55E+00,13.01433949,13.01433949
3/23/2016 20:40,120,20,22.5,39.76666667,20.79,41.46333333,22.2,38.4,20.29,36.79,20.53333333,46.19666667,8.3,42.39,20.29,35.06,23.85666667,39.4,19.39,37.59,7.60E+00,756.5333333,80.66666667,2.666666667,40,4.50E+00,30.56511717,30.56511717
3/23/2016 20:50,110,10,22.53333333,39.52666667,20.79,41.1,22.29,38.5,20.29,36.79,20.6,45.32333333,8.226666667,42.66333333,20.32333333,35.09,23.85666667,39.2,19.39,37.59,7.50E+00,756.5666667,80.83333333,2.333333333,40,4.45E+00,0.197725114,0.197725114
3/23/2016 21:00,90,10,22.6,39.32666667,20.79,40.9,22.29,38.4,20.29,36.76,20.73,44.42333333,8.066666667,43.22666667,20.46333333,35.16333333,23.79,39.06,19.46333333,37.59,7.40E+00,756.6,81,2,40,4.40E+00,40.46037289,40.46037289
3/23/2016 21:10,90,20,22.6,39.16333333,20.79,40.66333333,22.29,38.4,20.29,36.7,20.79,43.83,7.866666667,43.76666667,20.5,35.23,23.79,39,19.46333333,37.59,7.33E+00,756.6333333,81.5,2,40,4.40E+00,30.04930096,30.04930096
3/23/2016 21:20,90,20,22.6,39.03,20.79,40.46333333,22.29,38.29,20.29,36.7,20.76,43.66666667,7.69,45.25666667,20.5,35.29,23.76,39.26666667,19.39,37.5,7.27E+00,756.6666667,82,2,40,4.40E+00,34.3105279,34.3105279
3/23/2016 21:30,90,30,22.63333333,38.86333333,20.79,40.36333333,22.29,38.23,20.29,36.7,20.63333333,44.53333333,7.623333333,45.86333333,20.6,35.59,23.7,39.46666667,19.39,37.5,7.20E+00,756.7,82.5,2,40,4.40E+00,18.83320792,18.83320792
3/23/2016 21:40,80,40,22.7,38.65666667,20.79,40.15666667,22.29,38.16333333,20.32333333,37.36,20.46333333,45.15666667,7.59,46.3,20.6,35.59,23.6,39.645,19.46333333,37.56,7.13E+00,756.7333333,83,2,40,4.40E+00,18.32830429,18.32830429
3/23/2016 21:50,80,30,22.63333333,38.36333333,20.79,39.96666667,22.29,38.09,20.53,38.3,20.315,45.4975,7.59,46.89333333,20.5,35.62666667,23.6,39.86,19.39,37.5,7.07E+00,756.7666667,83.5,2,40,4.40E+00,12.436208,12.436208
3/23/2016 22:00,60,30,22.7,38.29,20.79,39.9,22.2,38.03,21.02333333,38.96666667,20.29,45.76,7.5,48.02666667,20.5,35.83333333,23.6,40.13333333,19.39,37.5,7.00E+00,756.8,84,2,40,4.40E+00,13.88305349,13.88305349
3/23/2016 22:10,70,20,22.6,38.23,20.7,40.03,22.2,38.09,21.62333333,38.76666667,20.2,46.22666667,7.5,49.02666667,20.5,36.03,23.56666667,40.5,19.39,37.56,6.82E+00,756.8333333,84.5,2,38.16666667,4.30E+00,22.18530817,22.18530817
3/23/2016 22:20,50,30,22.6,38.29,20.63333333,40.09,22.1,38.12666667,22.23333333,38.56,20.2,46.69333333,7.366666667,49.93333333,20.5,36.22333333,23.5,40.9,19.42666667,37.96333333,6.63E+00,756.8666667,85,2,36.33333333,4.20E+00,33.82249302,33.82249302
3/23/2016 22:30,80,20,22.6,38.4,20.6,40.12666667,22.1,38.2,22.76,38.43333333,20.1,47.06666667,7.3,50.13333333,20.5,36.29,23.5,41.69333333,19.42666667,38.09,6.45E+00,756.9,85.5,2,34.5,4.10E+00,44.43493165,44.43493165
3/23/2016 22:40,50,20,22.53333333,38.4,20.53333333,40.26,22.1,38.2,23,37.93,20.03333333,47.2,7.06,50,20.5,36.36333333,23.5,41.96666667,19.42666667,38.23,6.27E+00,756.9333333,86,2,32.66666667,4.00E+00,47.50753288,47.50753288
3/23/2016 22:50,70,20,22.56666667,38.4,20.445,40.5,22.1,38.2,23,37.73,20,47.43333333,7,50,20.46333333,36.46666667,23.5,42.23,19.5,38.36333333,6.08E+00,756.9666667,86.5,2,30.83333333,3.90E+00,45.84985868,45.84985868
3/23/2016 23:00,60,20,22.5,38.46666667,20.35666667,40.59,22,38.09,22.89,37.82666667,20,47.56,7.045,50.45,20.39,36.4,23.5,42.49,19.39,38.4,5.90E+00,757,87,2,29,3.80E+00,45.25949833,45.25949833
3/23/2016 23:10,60,30,22.5,38.53,20.29,40.72333333,22,38.09,22.82333333,37.82666667,20,47.73,7.06,50.59666667,20.39,36.62666667,23.39,42.62666667,19.39,38.475,5.90E+00,756.9833333,87,1.833333333,28.5,3.82E+00,17.81162706,17.81162706
3/23/2016 23:20,50,20,22.42666667,38.53,20.2,40.73,22,38.2,22.79,37.82666667,19.92666667,47.86333333,6.933333333,50.99,20.39,36.7,23.39,42.76,19.39,38.5,5.90E+00,756.9666667,87,1.666666667,28,3.83E+00,28.48965193,28.48965193
3/23/2016 23:30,40,10,22.46333333,38.59,20.2,40.86333333,22,38.2,22.73,37.9,19.89,48,6.763333333,51.53,20.39,36.7,23.29,42.93333333,19.39,38.59,5.90E+00,756.95,87,1.5,27.5,3.85E+00,5.782488512,5.782488512
3/23/2016 23:40,20,0,22.39,38.6175,20.1,40.93333333,22.06666667,38.26,22.65,37.845,19.89,48.06,6.69,52.19666667,20.39,36.795,23.29,43.06,19.39,38.59,5.90E+00,756.9333333,87,1.333333333,27,3.87E+00,12.09347311,12.09347311
3/23/2016 23:50,50,0,22.32333333,38.9,20.1,41.06,22.06666667,38.26,22.56666667,37.56,19.89,48.2,6.69,52.43,20.39,36.96666667,23.2,43.5,19.39,38.73,5.90E+00,756.9166667,87,1.166666667,26.5,3.88E+00,7.159068307,7.159068307
3/24/2016 0:00,50,0,22.29,39.2,20,41.2,22.1,38.43333333,22.42666667,37.43333333,19.89,48.26,6.69,52.43,20.39,37.09,23.2,43.83333333,19.39,38.86333333,5.90E+00,756.9,87,1,26,3.90E+00,40.44797079,40.44797079
3/24/2016 0:10,50,0,22.29,39.2,20,41.2,22.1,38.5,22.35666667,37.29,19.79,48.2,6.623333333,52.56666667,20.39,37.09,23.1,44.23,19.39,39.09,5.98E+00,756.9,86.5,1.166666667,26.5,3.90E+00,40.43803257,40.43803257
3/24/2016 0:20,50,0,22.29,39.2,19.89,41.29,22.16666667,38.5,22.23,37.23,19.79,48.26,6.623333333,52.96666667,20.39,37.09,23.1,44.49,19.39,39.09,6.07E+00,756.9,86,1.333333333,27,3.90E+00,10.72389238,10.72389238
3/24/2016 0:30,50,0,22.23,39.12666667,19.82333333,41.29,22.2,38.59,22.1,37.2,19.79,48.29,6.623333333,52.86333333,20.39,37.09,23.06666667,45.12666667,19.39,39.36,6.15E+00,756.9,85.5,1.5,27.5,3.90E+00,7.097899518,7.097899518
3/24/2016 0:40,60,0,22.2,39.09,19.76,41.32666667,22.2,38.66333333,22.03333333,37.2,19.73,48.29,6.623333333,52.59666667,20.39,37.2,23.06666667,45.4,19.39,39.56,6.23E+00,756.9,85,1.666666667,28,3.90E+00,35.48514111,35.48514111
3/24/2016 0:50,50,0,22.2,39.09,19.7,41.4,22.2,38.7,21.96333333,37.23,19.7,48.29,6.59,52.65666667,20.39,37.2,23,45.4,19.42666667,39.76666667,6.32E+00,756.9,84.5,1.833333333,28.5,3.90E+00,31.57426385,31.57426385
3/24/2016 1:00,60,0,22.2,39,19.66666667,41.36333333,22.26,38.76,21.89,37.29,19.7,48.29,6.53,52.86333333,20.39,37.4,23,45.6,19.42666667,39.96666667,6.40E+00,756.9,84,2,29,3.90E+00,31.47499672,31.47499672
3/24/2016 1:10,50,0,22.13333333,39,19.6,41.36333333,22.29,38.79,21.79,37.2,19.7,48.29,6.59,53.12666667,20.39,37.4,23,45.8,19.5,40.12666667,6.27E+00,756.8666667,85.16666667,1.833333333,27.83333333,3.95E+00,43.22582321,43.22582321
3/24/2016 1:20,50,0,22.1,39,19.6,41.36333333,22.29,38.79,21.73,37.2,19.7,48.32666667,6.53,53.33333333,20.39,37.5,22.96333333,46.06666667,19.42666667,40.26,6.13E+00,756.8333333,86.33333333,1.666666667,26.66666667,4.00E+00,10.34279837,10.34279837
3/24/2016 1:30,50,0,22.03333333,38.93333333,19.53333333,41.29,22.29,38.79,21.66666667,37.16333333,19.7,48.4,6.466666667,53.82666667,20.39,37.56,22.89,46.2,19.39,40.4,6.00E+00,756.8,87.5,1.5,25.5,4.05E+00,36.42532806,36.42532806
3/24/2016 1:40,50,0,22,38.86333333,19.5,41.29,22.29,38.86333333,21.6,37.09,19.7,48.4,6.333333333,54.36,20.39,37.59,22.89,46.36,19.39,40.46666667,5.87E+00,756.7666667,88.66666667,1.333333333,24.33333333,4.10E+00,6.897008128,6.897008128
3/24/2016 1:50,50,0,22,38.86333333,19.5,41.29,22.29,38.9,21.5,37.09,19.7,48.4,6.3,54.9,20.39,37.59,22.82333333,46.5,19.46333333,40.66333333,5.73E+00,756.7333333,89.83333333,1.166666667,23.16666667,4.15E+00,18.43720211,18.43720211
3/24/2016 2:00,50,0,22,38.9,19.39,41.245,22.35666667,38.9,21.5,37.09,19.7,48.4,6.4,54.96666667,20.39,37.7,22.89,46.59,19.46333333,40.72333333,5.60E+00,756.7,91,1,22,4.20E+00,16.49596851,16.49596851
3/24/2016 2:10,50,0,21.92666667,38.82666667,19.39,41.29,22.39,38.93333333,21.39,37.09,19.63333333,48.32666667,6.4,54.82666667,20.46333333,37.83333333,22.82333333,46.53,19.5,40.79,5.58E+00,756.6833333,91,1,29.16666667,4.20E+00,25.94659753,25.94659753
3/24/2016 2:20,60,0,21.89,38.79,19.32333333,41.29,22.39,39,21.32333333,37.16333333,19.6,48.29,6.433333333,54.59,20.5,37.76,22.79,46.53,19.5,40.8725,5.57E+00,756.6666667,91,1,36.33333333,4.20E+00,21.3655334,21.3655334
3/24/2016 2:30,60,0,21.89,38.79,19.29,41.36333333,22.39,38.9,21.29,37.2,19.6,48.36333333,6.433333333,54.53,20.42666667,37.7,22.79,46.53,19.5,40.96666667,5.55E+00,756.65,91,1,43.5,4.20E+00,45.73495025,45.73495025
3/24/2016 2:40,50,0,21.89,38.79,19.29,41.36333333,22.39,38.96666667,21.29,37.2,19.6,48.4,6.366666667,54.83,20.46333333,37.7,22.79,46.4,19.5,41.03,5.53E+00,756.6333333,91,1,50.66666667,4.20E+00,46.23619135,46.23619135
3/24/2016 2:50,40,0,21.815,38.7225,19.26,41.5,22.39,38.9,21.26,37.26,19.6,48.4,6.3,55.29666667,20.39,37.7,22.79,46.32666667,19.5,41.09,5.52E+00,756.6166667,91,1,57.83333333,4.20E+00,30.70534888,30.70534888
3/24/2016 3:00,50,0,21.79,38.7,19.2,41.5,22.39,38.96666667,21.2,37.2,19.6,48.4,6.3,55.5,20.39,37.9,22.79,46.16333333,19.5,41.23,5.50E+00,756.6,91,1,65,4.20E+00,27.29636669,27.29636669
3/24/2016 3:10,50,0,21.79,38.73,19.16666667,41.53,22.39,39,21.13333333,37.2,19.53333333,48.4,6.226666667,55.56,20.5,38.09,22.73,46.09,19.5,41.29,5.42E+00,756.5833333,91.33333333,1,65,4.15E+00,3.296445461,3.296445461
3/24/2016 3:20,50,0,21.79,38.79,19.1,41.66333333,22.4175,39.0225,21.1,37.2,19.6,48.4,6.19,55.82666667,20.5,38.03,22.7,46.06,19.5,41.4,5.33E+00,756.5666667,91.66666667,1,65,4.10E+00,20.58327436,20.58327436
3/24/2016 3:30,50,0,21.7,38.79,19.1,41.7,22.42666667,39.03,21.1,37.26,19.53333333,48.4,6.123333333,55.9,20.5,38.12666667,22.7,45.93333333,19.5,41.4,5.25E+00,756.55,92,1,65,4.05E+00,48.89141067,48.89141067
3/24/2016 3:40,50,0,21.7,38.79,19.03333333,41.62666667,22.39,39,21,37.2,19.5,48.4,6.09,56.09666667,20.5,38.12666667,22.7,45.79,19.53333333,41.5,5.17E+00,756.5333333,92.33333333,1,65,4.00E+00,9.842232044,9.842232044
